Date	Price	Open	High	Low	Vol.	Change %
Dec 01, 2010	135.38	135.71	136.14	134.96	16.83M	-0.03
Nov 30, 2010	135.42	135.21	135.75	134.78	17.47M	1.43
Nov 29, 2010	133.51	133.19	133.75	132.33	13.98M	0.52
Nov 26, 2010	132.82	132.38	132.89	131.93	7.82M	-1.01
Nov 24, 2010	134.18	134.36	134.70	133.74	8.86M	-0.17
Nov 23, 2010	134.41	133.60	135.07	133.46	18.22M	0.70
Nov 22, 2010	133.48	132.13	133.60	131.69	13.09M	0.97
Nov 19, 2010	132.20	131.48	132.35	131.01	14.15M	0.08
Nov 18, 2010	132.09	131.82	132.78	131.55	16.01M	1.31
Nov 17, 2010	130.38	130.77	131.37	130.13	16.43M	-0.45
Nov 16, 2010	130.97	132.24	132.38	129.83	32.49M	-1.09
Nov 15, 2010	132.42	133.86	134.49	132.39	15.10M	-0.95
Nov 12, 2010	133.69	135.89	136.31	132.82	35.89M	-2.88
Nov 11, 2010	137.66	137.62	137.75	136.45	15.45M	0.31
Nov 10, 2010	137.24	137.03	137.28	135.15	28.48M	1.22
Nov 09, 2010	135.59	138.70	139.15	135.05	39.45M	-1.59
Nov 08, 2010	137.78	135.92	137.79	135.53	17.37M	1.03
Nov 05, 2010	136.38	135.14	136.61	134.95	20.34M	0.26
Nov 04, 2010	136.03	134.64	136.13	134.24	23.47M	3.39
Nov 03, 2010	131.57	132.28	132.52	129.48	31.71M	-0.69
Nov 02, 2010	132.49	132.44	132.59	131.88	9.41M	0.43
Nov 01, 2010	131.92	132.85	133.07	131.76	12.40M	-0.53
Oct 29, 2010	132.62	131.48	132.82	131.06	14.34M	1.05
Oct 28, 2010	131.24	130.36	131.50	129.84	15.90M	1.33
Oct 27, 2010	129.52	129.93	130.00	128.79	16.13M	-1.04
Oct 26, 2010	130.88	129.99	131.14	129.73	10.71M	0.02
Oct 25, 2010	130.85	131.16	131.38	130.21	12.16M	0.86
Oct 22, 2010	129.73	129.47	129.75	128.97	11.89M	0.20
Oct 21, 2010	129.47	131.08	131.59	128.72	21.81M	-1.41
Oct 20, 2010	131.32	130.36	131.65	130.32	12.56M	0.93
Oct 19, 2010	130.11	130.46	131.59	129.75	25.33M	-3.11
Oct 18, 2010	134.28	133.46	134.34	133.16	12.30M	0.45
Oct 15, 2010	133.68	134.24	134.46	133.07	26.17M	-0.79
Oct 14, 2010	134.75	134.06	134.85	133.90	26.89M	0.51
Oct 13, 2010	134.07	132.73	134.31	132.63	18.40M	1.60
Oct 12, 2010	131.96	132.06	132.21	131.36	13.30M	-0.25
Oct 11, 2010	132.29	131.28	132.33	130.98	10.63M	0.48
Oct 08, 2010	131.66	130.78	131.88	130.47	18.70M	0.99
Oct 07, 2010	130.37	132.60	132.67	129.51	38.68M	-1.09
Oct 06, 2010	131.81	131.45	131.86	131.34	16.14M	0.63
Oct 05, 2010	130.99	130.11	131.12	129.87	17.49M	1.97
Oct 04, 2010	128.46	128.52	128.62	128.22	8.37M	-0.35
Oct 01, 2010	128.91	128.72	129.07	127.91	17.21M	0.78
Sep 30, 2010	127.91	128.15	128.28	126.61	19.21M	-0.03
Sep 29, 2010	127.95	127.93	128.24	127.52	12.34M	0.08
Sep 28, 2010	127.85	126.42	128.03	126.11	19.86M	0.89
Sep 27, 2010	126.72	126.90	126.91	126.48	6.69M	0.02
Sep 24, 2010	126.69	126.91	127.00	126.30	14.95M	0.31
Sep 23, 2010	126.30	126.20	126.66	125.81	9.33M	0.08
Sep 22, 2010	126.20	126.58	126.63	125.70	11.06M	0.15
Sep 21, 2010	126.01	124.77	126.17	124.16	20.41M	0.91
Sep 20, 2010	124.87	125.09	125.45	124.78	8.48M	0.26
Sep 17, 2010	124.54	125.03	125.03	124.27	13.82M	-0.07
Sep 16, 2010	124.63	124.50	124.77	124.19	12.67M	0.56
Sep 15, 2010	123.94	123.97	124.29	123.44	11.69M	-0.06
Sep 14, 2010	124.02	122.92	124.59	121.55	26.59M	1.97
Sep 13, 2010	121.62	121.63	122.11	121.39	9.69M	-0.09
Sep 10, 2010	121.73	121.40	122.30	121.39	12.51M	0.14
Sep 09, 2010	121.56	122.44	122.88	121.38	13.75M	-0.94
Sep 08, 2010	122.71	122.82	123.42	122.60	9.79M	0.01
Sep 07, 2010	122.70	122.91	123.06	122.63	8.78M	0.69
Sep 03, 2010	121.86	121.39	122.39	121.15	9.08M	-0.35
Sep 02, 2010	122.29	122.38	122.48	121.89	7.00M	0.49
Sep 01, 2010	121.69	122.15	122.21	121.43	11.88M	-0.32
Aug 31, 2010	122.08	121.77	122.19	121.46	12.26M	0.97
Aug 30, 2010	120.91	120.85	121.06	120.58	4.40M	-0.08
Aug 27, 2010	121.01	121.20	121.45	120.42	11.16M	0.04
Aug 26, 2010	120.96	121.09	122.95	120.50	8.90M	-0.33
Aug 25, 2010	121.36	121.12	121.38	120.67	14.00M	0.83
Aug 24, 2010	120.36	118.77	120.80	118.71	14.81M	0.48
Aug 23, 2010	119.78	119.91	120.07	119.42	4.86M	-0.16
Aug 20, 2010	119.97	119.97	120.07	119.45	10.68M	-0.35
Aug 19, 2010	120.39	120.65	120.99	120.11	10.02M	0.14
Aug 18, 2010	120.22	119.23	120.51	119.00	12.11M	0.39
Aug 17, 2010	119.75	119.75	119.97	119.60	9.15M	0.02
Aug 16, 2010	119.73	119.70	119.83	119.46	8.95M	0.83
Aug 13, 2010	118.74	118.82	118.89	118.36	10.21M	-0.03
Aug 12, 2010	118.77	118.56	118.86	118.46	12.33M	1.22
Aug 11, 2010	117.34	117.74	118.14	116.58	12.44M	-0.33
Aug 10, 2010	117.73	116.59	118.09	116.40	10.44M	0.28
Aug 09, 2010	117.40	117.76	117.85	117.23	6.75M	-0.37
Aug 06, 2010	117.84	117.99	118.42	117.49	10.00M	0.74
Aug 05, 2010	116.98	117.01	117.10	116.35	7.03M	0.22
Aug 04, 2010	116.72	117.41	117.65	116.65	10.33M	0.63
Aug 03, 2010	115.99	115.88	116.44	115.81	5.59M	0.39
Aug 02, 2010	115.54	116.12	116.39	115.20	8.47M	0.04
Jul 30, 2010	115.49	114.36	115.73	114.08	10.09M	1.05
Jul 29, 2010	114.29	113.54	114.35	113.34	9.48M	0.45
Jul 28, 2010	113.78	113.48	113.93	113.08	16.07M	0.24
Jul 27, 2010	113.51	114.95	114.99	113.21	29.53M	-1.74
Jul 26, 2010	115.52	116.38	116.47	115.30	11.22M	-0.49
Jul 23, 2010	116.09	117.12	117.47	115.79	8.34M	-0.66
Jul 22, 2010	116.86	115.95	117.50	115.91	8.16M	0.87
Jul 21, 2010	115.85	116.80	117.00	115.71	9.40M	-0.69
Jul 20, 2010	116.65	115.75	116.74	115.48	9.27M	0.79
Jul 19, 2010	115.73	115.57	115.80	115.11	15.72M	-0.81
Jul 16, 2010	116.67	116.69	116.79	115.95	17.49M	-1.32
Jul 15, 2010	118.23	118.59	118.70	117.73	8.59M	-0.06
Jul 14, 2010	118.30	118.26	119.13	117.59	9.58M	-0.05
Jul 13, 2010	118.36	118.98	119.10	118.36	8.42M	0.87
Jul 12, 2010	117.34	117.83	118.20	116.97	7.51M	-0.86
Jul 09, 2010	118.36	118.14	118.73	118.00	9.60M	0.98
Jul 08, 2010	117.21	117.39	117.41	116.10	11.32M	-0.44
Jul 07, 2010	117.73	116.57	117.78	116.50	10.93M	1.05
Jul 06, 2010	116.51	117.67	117.72	116.30	16.85M	-1.67
Jul 02, 2010	118.49	118.21	118.50	117.41	14.73M	1.24
Jul 01, 2010	117.04	120.91	121.03	116.98	33.25M	-3.81
Jun 30, 2010	121.68	121.07	122.09	120.88	12.02M	0.34
Jun 29, 2010	121.27	121.05	121.82	119.03	17.34M	0.15
Jun 28, 2010	121.09	122.79	123.56	120.81	19.66M	-1.36
Jun 25, 2010	122.76	122.75	123.13	122.49	9.99M	1.20
Jun 24, 2010	121.30	120.76	122.16	120.67	13.14M	0.29
Jun 23, 2010	120.95	120.89	121.02	119.77	14.12M	-0.41
Jun 22, 2010	121.45	121.16	121.59	120.87	12.94M	0.88
Jun 21, 2010	120.39	123.09	123.11	120.36	20.04M	-1.99
Jun 18, 2010	122.83	123.04	123.50	122.81	19.43M	0.76
Jun 17, 2010	121.90	121.64	122.41	121.49	19.80M	1.30
Jun 16, 2010	120.33	120.68	120.89	120.04	10.51M	-0.55
Jun 15, 2010	120.99	119.71	121.03	119.48	15.07M	1.16
Jun 14, 2010	119.60	119.63	120.26	118.96	11.00M	-0.34
Jun 11, 2010	120.01	119.88	120.41	119.33	7.83M	0.87
Jun 10, 2010	118.97	119.36	120.04	118.83	13.69M	-1.32
Jun 09, 2010	120.56	120.48	120.99	119.51	12.88M	-0.36
Jun 08, 2010	121.00	121.61	122.45	120.66	23.41M	-0.40
Jun 07, 2010	121.49	118.73	121.80	118.62	20.25M	1.93
Jun 04, 2010	119.19	117.96	119.39	117.05	16.54M	1.04
Jun 03, 2010	117.96	119.16	119.39	117.48	13.86M	-1.52
Jun 02, 2010	119.78	119.35	119.88	118.72	10.35M	-0.11
Jun 01, 2010	119.91	119.88	120.25	119.63	12.21M	0.87
May 28, 2010	118.88	118.48	118.90	117.63	11.58M	0.16
May 27, 2010	118.69	118.16	119.04	118.14	10.42M	0.19
May 26, 2010	118.47	118.58	119.08	118.32	13.15M	0.95
May 25, 2010	117.36	117.16	117.52	116.82	21.23M	0.45
May 24, 2010	116.84	116.34	117.17	116.04	14.34M	1.41
May 21, 2010	115.22	115.05	116.24	114.51	20.10M	-0.54
May 20, 2010	115.84	116.14	116.95	115.18	28.91M	-0.68
May 19, 2010	116.63	118.19	118.43	116.08	34.41M	-2.39
May 18, 2010	119.49	118.86	120.32	118.50	26.60M	0.11
May 17, 2010	119.36	120.55	121.12	119.29	27.90M	-0.84
May 14, 2010	120.37	121.88	122.02	119.12	34.65M	-0.16
May 13, 2010	120.56	121.29	121.71	120.10	22.34M	-0.69
May 12, 2010	121.40	121.28	122.23	120.77	32.70M	0.61
May 11, 2010	120.66	119.46	120.87	118.97	36.73M	2.63
May 10, 2010	117.57	117.50	117.90	116.81	28.43M	-0.59
May 07, 2010	118.27	117.64	118.88	116.74	34.28M	-0.19
May 06, 2010	118.49	115.62	118.62	115.57	50.54M	2.95
May 05, 2010	115.09	113.58	115.24	113.31	21.62M	0.19
May 04, 2010	114.87	116.39	116.43	114.17	21.52M	-0.74
May 03, 2010	115.73	115.91	116.28	115.53	13.57M	0.32
Apr 30, 2010	115.36	115.26	115.70	115.21	13.41M	0.95
Apr 29, 2010	114.28	113.85	114.52	113.84	10.38M	-0.03
Apr 28, 2010	114.31	114.03	114.99	113.63	26.90M	-0.28
Apr 27, 2010	114.63	112.43	114.82	112.34	25.06M	1.67
Apr 26, 2010	112.75	112.88	113.20	112.63	8.34M	-0.39
Apr 23, 2010	113.19	111.26	113.30	111.09	12.51M	1.21
Apr 22, 2010	111.84	111.79	112.01	110.76	9.61M	-0.42
Apr 21, 2010	112.31	111.82	112.64	111.48	6.84M	0.76
Apr 20, 2010	111.46	111.73	112.21	111.33	7.02M	0.28
Apr 19, 2010	111.15	110.88	111.36	110.67	8.00M	-0.08
Apr 16, 2010	111.24	112.50	113.07	110.54	24.58M	-2.12
Apr 15, 2010	113.65	112.90	113.71	112.85	10.96M	0.55
Apr 14, 2010	113.03	113.23	113.66	112.78	10.57M	0.30
Apr 13, 2010	112.69	113.12	113.16	112.06	11.26M	-0.28
Apr 12, 2010	113.01	113.64	114.13	112.98	11.12M	-0.55
Apr 09, 2010	113.64	113.09	114.07	112.74	16.43M	0.88
Apr 08, 2010	112.65	112.47	112.98	112.13	12.45M	0.14
Apr 07, 2010	112.49	111.85	112.93	111.77	19.15M	1.31
Apr 06, 2010	111.03	110.89	111.51	110.83	10.32M	0.13
Apr 05, 2010	110.89	110.56	110.98	110.27	8.21M	0.57
Apr 01, 2010	110.26	109.97	110.47	109.92	11.37M	1.20
Mar 31, 2010	108.95	109.44	109.50	108.85	14.01M	0.91
Mar 30, 2010	107.97	108.57	108.66	107.87	9.82M	-0.72
Mar 29, 2010	108.75	108.87	109.17	108.40	11.53M	0.15
Mar 26, 2010	108.59	107.16	108.70	106.82	17.44M	1.70
Mar 25, 2010	106.78	107.00	107.25	106.48	16.87M	0.45
Mar 24, 2010	106.30	106.94	107.07	106.24	14.24M	-1.86
Mar 23, 2010	108.32	107.50	108.50	107.34	11.28M	0.53
Mar 22, 2010	107.75	107.31	108.00	106.95	11.59M	-0.49
Mar 19, 2010	108.28	110.26	110.29	107.85	24.33M	-1.87
Mar 18, 2010	110.34	110.10	110.61	109.50	13.85M	0.68
Mar 17, 2010	109.59	110.18	110.46	109.55	13.78M	-0.73
Mar 16, 2010	110.40	110.02	110.57	109.70	17.75M	1.88
Mar 15, 2010	108.36	108.16	108.56	107.82	7.70M	0.38
Mar 12, 2010	107.95	108.56	108.77	107.45	11.85M	-0.60
Mar 11, 2010	108.60	108.28	108.65	107.86	9.52M	0.12
Mar 10, 2010	108.47	109.94	110.50	108.02	21.99M	-1.14
Mar 09, 2010	109.72	109.16	110.16	109.04	12.65M	-0.15
Mar 08, 2010	109.88	111.22	111.30	109.52	12.76M	-0.84
Mar 05, 2010	110.81	111.13	111.75	110.80	11.09M	-0.02
Mar 04, 2010	110.83	111.25	111.37	110.22	12.95M	-0.72
Mar 03, 2010	111.63	111.46	112.18	111.18	16.22M	0.55
Mar 02, 2010	111.02	109.86	111.45	109.86	20.11M	1.45
Mar 01, 2010	109.43	109.48	109.90	108.97	12.83M	0.00
Feb 26, 2010	109.43	108.89	109.60	108.41	13.04M	1.03
Feb 25, 2010	108.31	106.70	108.70	106.60	23.40M	0.88
Feb 24, 2010	107.36	107.33	108.16	107.10	17.21M	-0.49
Feb 23, 2010	107.89	108.84	108.91	107.65	13.63M	-1.08
Feb 22, 2010	109.07	109.86	109.97	108.66	10.75M	-0.37
Feb 19, 2010	109.47	109.32	110.39	108.81	21.93M	-0.46
Feb 18, 2010	109.98	109.61	110.11	109.19	19.18M	0.67
Feb 17, 2010	109.25	109.66	110.01	108.87	19.59M	-0.34
Feb 16, 2010	109.62	109.45	109.87	109.10	20.90M	2.41
Feb 12, 2010	107.04	106.08	107.10	105.57	14.46M	-0.08
Feb 11, 2010	107.13	105.58	107.56	105.27	19.35M	1.91
Feb 10, 2010	105.12	105.13	105.50	104.11	16.28M	-0.28
Feb 09, 2010	105.41	105.18	106.15	104.87	25.97M	1.32
Feb 08, 2010	104.04	104.41	105.14	104.00	17.18M	-0.61
Feb 05, 2010	104.68	103.76	104.68	102.28	32.66M	0.30
Feb 04, 2010	104.37	106.79	106.80	103.75	39.99M	-3.98
Feb 03, 2010	108.70	109.10	109.54	108.43	13.39M	-0.39
Feb 02, 2010	109.13	109.16	109.60	108.61	14.33M	0.72
Feb 01, 2010	108.35	106.64	108.48	106.37	14.90M	2.26
Jan 29, 2010	105.96	105.88	106.30	105.27	20.28M	-0.49
Jan 28, 2010	106.48	107.18	107.23	105.18	16.80M	-0.05
Jan 27, 2010	106.53	107.53	108.80	106.16	19.01M	-0.96
Jan 26, 2010	107.56	106.87	107.99	106.75	12.30M	0.07
Jan 25, 2010	107.48	107.44	107.72	107.07	13.20M	0.29
Jan 22, 2010	107.17	106.93	107.68	106.01	24.21M	-0.19
Jan 21, 2010	107.37	108.48	108.78	106.61	25.75M	-1.44
Jan 20, 2010	108.94	109.97	110.05	108.46	17.54M	-2.31
Jan 19, 2010	111.52	110.95	111.75	110.83	10.47M	0.60
Jan 15, 2010	110.86	111.35	112.01	110.38	18.01M	-1.04
Jan 14, 2010	112.03	111.51	112.37	110.79	18.32M	0.44
Jan 13, 2010	111.54	110.92	111.57	109.57	20.01M	0.95
Jan 12, 2010	110.49	112.38	113.05	110.14	29.18M	-2.09
Jan 11, 2010	112.85	113.34	113.59	112.52	17.25M	1.33
Jan 08, 2010	111.37	111.52	111.58	110.26	15.90M	0.50
Jan 07, 2010	110.82	111.07	111.29	110.62	13.61M	-0.62
Jan 06, 2010	111.51	110.71	111.77	110.41	24.99M	1.65
Jan 05, 2010	109.70	109.88	110.39	109.26	14.21M	-0.09
Jan 04, 2010	109.80	109.82	110.14	109.31	16.22M	2.32
Dec 31, 2009	107.31	107.98	108.11	107.24	9.13M	0.36
Dec 30, 2009	106.93	106.64	107.44	106.40	9.41M	-0.50
Dec 29, 2009	107.47	108.50	108.50	107.45	11.04M	-0.99
Dec 28, 2009	108.55	108.64	108.78	107.91	9.64M	0.18
Dec 24, 2009	108.36	107.90	108.37	107.77	7.99M	1.70
Dec 23, 2009	106.55	106.65	107.45	106.30	16.94M	0.36
Dec 22, 2009	106.17	106.79	107.09	105.31	28.70M	-0.73
Dec 21, 2009	106.95	109.17	109.30	106.82	23.34M	-1.84
Dec 18, 2009	108.95	108.00	109.50	107.04	25.59M	1.50
Dec 17, 2009	107.34	109.47	109.98	107.28	35.02M	-3.81
Dec 16, 2009	111.59	110.83	111.91	110.63	22.85M	1.25
Dec 15, 2009	110.21	109.94	110.57	109.39	20.06M	-0.03
Dec 14, 2009	110.24	110.01	110.70	109.50	16.34M	0.84
Dec 11, 2009	109.32	110.60	110.82	108.72	28.99M	-1.35
Dec 10, 2009	110.82	110.66	111.03	110.04	20.53M	-0.02
Dec 09, 2009	110.84	111.60	112.48	109.38	37.13M	-0.10
Dec 08, 2009	110.95	112.76	113.06	110.21	37.65M	-1.91
Dec 07, 2009	113.11	111.51	114.22	111.44	42.54M	-0.56
Dec 04, 2009	113.75	117.15	117.26	112.41	79.19M	-4.17
Dec 03, 2009	118.70	118.57	119.54	118.03	28.86M	-0.40
Dec 02, 2009	119.18	118.80	119.27	118.30	31.11M	1.53
Dec 01, 2009	117.38	117.30	117.93	116.78	27.72M	1.50
Nov 30, 2009	115.64	114.48	115.89	114.27	16.42M	0.50
Nov 27, 2009	115.06	113.08	115.81	113.02	21.23M	-1.34
Nov 25, 2009	116.62	115.69	116.88	115.53	24.57M	1.65
Nov 24, 2009	114.73	114.73	114.81	113.97	22.62M	0.38
Nov 23, 2009	114.29	114.67	115.12	113.99	24.46M	1.20
Nov 20, 2009	112.94	111.74	112.94	111.54	17.31M	0.57
Nov 19, 2009	112.30	111.85	112.40	110.76	21.25M	0.04
Nov 18, 2009	112.25	112.69	113.09	111.80	22.34M	0.25
Nov 17, 2009	111.97	111.09	111.99	110.90	19.83M	0.30
Nov 16, 2009	111.63	110.70	112.16	110.65	25.02M	1.72
Nov 13, 2009	109.74	108.32	109.80	108.14	17.25M	1.41
Nov 12, 2009	108.21	109.16	109.56	108.12	17.86M	-1.27
Nov 11, 2009	109.60	109.49	109.71	109.00	17.67M	1.12
Nov 10, 2009	108.39	108.03	108.78	107.70	15.98M	0.18
Nov 09, 2009	108.19	108.69	108.75	107.91	18.45M	0.71
Nov 06, 2009	107.43	107.38	108.04	107.06	14.79M	0.42
Nov 05, 2009	106.98	106.81	107.20	106.60	10.20M	-0.11
Nov 04, 2009	107.10	107.11	107.68	106.43	27.20M	0.60
Nov 03, 2009	106.46	103.74	106.70	103.72	33.61M	2.41
Nov 02, 2009	103.95	103.50	104.25	103.25	15.47M	1.38
Oct 30, 2009	102.53	102.33	102.66	101.48	15.25M	-0.16
Oct 29, 2009	102.69	101.72	102.76	101.50	15.33M	1.95
Oct 28, 2009	100.73	101.50	102.03	100.65	19.35M	-1.10
Oct 27, 2009	101.85	101.89	102.06	101.22	18.42M	-0.01
Oct 26, 2009	101.86	103.41	103.97	101.74	21.53M	-1.58
Oct 23, 2009	103.49	104.50	104.58	102.96	11.42M	-0.41
Oct 22, 2009	103.92	103.46	104.09	103.10	11.58M	0.16
Oct 21, 2009	103.75	103.38	104.46	103.24	16.01M	0.32
Oct 20, 2009	103.42	104.34	104.35	102.79	18.25M	-0.78
Oct 19, 2009	104.23	103.16	104.26	102.75	13.94M	1.02
Oct 16, 2009	103.18	102.70	103.68	102.53	14.32M	0.31
Oct 15, 2009	102.86	103.27	103.95	102.60	15.79M	-1.27
Oct 14, 2009	104.18	104.29	104.70	103.76	17.87M	-0.08
Oct 13, 2009	104.26	103.70	104.50	103.46	17.36M	0.68
Oct 12, 2009	103.56	103.39	103.92	103.22	9.18M	0.70
Oct 09, 2009	102.84	103.06	103.25	102.37	15.18M	-0.77
Oct 08, 2009	103.64	102.62	104.15	102.30	24.25M	1.25
Oct 07, 2009	102.36	102.29	102.52	101.83	16.19M	0.08
Oct 06, 2009	102.28	101.33	102.42	100.54	33.54M	2.46
Oct 05, 2009	99.82	98.48	99.84	98.36	11.71M	1.47
Oct 02, 2009	98.37	97.84	98.86	97.74	10.48M	0.49
Oct 01, 2009	97.89	98.84	98.86	97.88	11.05M	-0.97
Sep 30, 2009	98.85	98.31	99.06	97.56	18.67M	1.46
Sep 29, 2009	97.43	97.19	97.73	96.95	9.26M	0.39
Sep 28, 2009	97.05	97.21	97.81	97.00	7.79M	0.05
Sep 25, 2009	97.00	97.07	97.50	96.77	10.73M	-0.56
Sep 24, 2009	97.55	99.36	99.44	97.14	23.35M	-1.30
Sep 23, 2009	98.83	99.16	99.89	98.68	14.74M	-0.84
Sep 22, 2009	99.67	99.84	99.84	99.37	10.89M	1.33
Sep 21, 2009	98.36	97.95	98.62	97.73	11.12M	-0.31
Sep 18, 2009	98.67	99.73	99.87	98.67	13.94M	-0.67
Sep 17, 2009	99.34	99.66	100.08	99.04	12.49M	-0.57
Sep 16, 2009	99.91	100.01	100.02	99.50	16.59M	1.02
Sep 15, 2009	98.90	97.75	99.10	97.56	16.25M	0.96
Sep 14, 2009	97.96	98.16	98.43	97.73	9.64M	-0.83
Sep 11, 2009	98.78	98.96	99.33	98.27	19.50M	1.11
Sep 10, 2009	97.70	97.03	98.03	96.88	12.26M	0.64
Sep 09, 2009	97.08	97.98	98.36	96.85	20.44M	-0.36
Sep 08, 2009	97.43	98.57	98.64	97.39	22.99M	-0.10
Sep 04, 2009	97.53	97.14	97.83	96.00	14.91M	0.07
Sep 03, 2009	97.46	96.52	97.94	96.20	26.44M	1.32
Sep 02, 2009	96.19	94.70	96.26	94.57	27.67M	2.44
Sep 01, 2009	93.90	93.41	93.96	93.06	8.00M	0.54
Aug 31, 2009	93.40	93.14	93.50	92.92	4.96M	-0.50
Aug 28, 2009	93.87	94.07	94.15	93.63	6.76M	0.73
Aug 27, 2009	93.19	92.80	93.31	92.38	6.88M	0.43
Aug 26, 2009	92.79	92.67	92.85	92.21	5.23M	0.03
Aug 25, 2009	92.76	93.40	93.46	92.49	8.28M	0.45
Aug 24, 2009	92.34	93.64	93.70	91.64	8.55M	-1.40
Aug 21, 2009	93.65	93.63	93.80	93.40	7.29M	1.50
Aug 20, 2009	92.27	92.31	92.55	92.12	3.97M	-0.28
Aug 19, 2009	92.53	91.68	92.78	91.66	7.12M	0.51
Aug 18, 2009	92.06	91.81	92.20	91.76	4.36M	0.49
Aug 17, 2009	91.61	91.49	91.86	91.28	6.83M	-1.49
Aug 14, 2009	93.00	93.84	93.91	92.40	6.19M	-0.77
Aug 13, 2009	93.72	93.85	94.05	93.45	6.76M	0.83
Aug 12, 2009	92.95	92.60	93.49	92.47	7.91M	0.17
Aug 11, 2009	92.79	92.68	92.97	92.41	5.03M	-0.15
Aug 10, 2009	92.93	92.91	93.14	92.60	6.42M	-0.87
Aug 07, 2009	93.75	94.32	94.64	93.60	8.04M	-0.90
Aug 06, 2009	94.60	95.01	95.19	93.76	13.66M	-0.19
Aug 05, 2009	94.78	94.88	95.05	94.01	8.99M	0.11
Aug 04, 2009	94.68	94.18	95.25	93.99	11.55M	0.86
Aug 03, 2009	93.87	94.14	94.49	93.65	10.02M	0.56
Jul 31, 2009	93.35	91.86	94.03	91.83	14.39M	1.89
Jul 30, 2009	91.62	91.55	92.00	91.44	6.25M	0.46
Jul 29, 2009	91.20	91.67	91.75	90.81	9.68M	-0.99
Jul 28, 2009	92.11	92.74	92.82	91.65	10.89M	-1.71
Jul 27, 2009	93.71	93.90	93.95	93.36	5.17M	0.32
Jul 24, 2009	93.41	93.48	93.71	93.33	4.73M	0.16
Jul 23, 2009	93.26	93.20	94.00	93.11	9.76M	-0.19
Jul 22, 2009	93.44	92.82	93.82	92.73	10.24M	0.33
Jul 21, 2009	93.13	93.52	93.53	92.69	9.35M	-0.16
Jul 20, 2009	93.28	93.61	93.80	92.91	13.18M	1.47
Jul 17, 2009	91.93	92.15	92.30	91.84	8.75M	-0.05
Jul 16, 2009	91.98	92.00	92.12	91.55	4.61M	-0.28
Jul 15, 2009	92.24	92.17	92.52	92.03	9.86M	1.57
Jul 14, 2009	90.81	90.86	91.11	90.59	5.72M	0.69
Jul 13, 2009	90.19	89.45	90.69	89.10	8.81M	0.68
Jul 10, 2009	89.58	89.30	89.77	89.16	5.04M	0.08
Jul 09, 2009	89.51	89.63	90.26	89.33	13.69M	0.27
Jul 08, 2009	89.27	90.11	97.80	88.82	21.96M	-1.59
Jul 07, 2009	90.71	90.89	91.38	90.50	7.69M	-0.06
Jul 06, 2009	90.76	90.48	90.93	90.36	6.29M	-0.54
Jul 02, 2009	91.25	91.47	91.58	91.08	7.37M	-1.23
Jul 01, 2009	92.39	92.31	93.00	92.00	10.74M	1.33
Jun 30, 2009	91.18	91.85	91.96	90.53	24.19M	-0.93
Jun 29, 2009	92.04	92.32	92.40	91.71	6.53M	-0.27
Jun 26, 2009	92.29	92.81	92.93	91.93	10.42M	-0.02
Jun 25, 2009	92.31	92.12	92.33	91.72	11.45M	0.94
Jun 24, 2009	91.45	92.09	92.33	91.04	12.12M	0.58
Jun 23, 2009	90.92	90.66	91.03	89.95	11.97M	0.42
Jun 22, 2009	90.54	90.41	90.64	90.13	12.96M	-1.48
Jun 19, 2009	91.90	91.81	92.23	91.58	11.81M	0.32
Jun 18, 2009	91.61	92.24	92.50	91.30	16.24M	-0.80
Jun 17, 2009	92.35	91.61	92.39	90.15	12.13M	0.46
Jun 16, 2009	91.93	91.87	92.12	91.35	9.84M	0.91
Jun 15, 2009	91.10	91.90	91.90	90.90	13.12M	-1.16
Jun 12, 2009	92.17	92.41	92.76	92.00	13.81M	-1.63
Jun 11, 2009	93.70	93.13	94.53	93.00	14.78M	-0.17
Jun 10, 2009	93.86	94.50	94.53	92.90	14.45M	0.03
Jun 09, 2009	93.83	94.27	94.39	93.44	9.48M	0.29
Jun 08, 2009	93.56	93.26	93.70	92.58	11.56M	-0.16
Jun 05, 2009	93.71	94.24	94.79	93.57	18.60M	-2.62
Jun 04, 2009	96.23	95.24	96.49	95.20	13.64M	1.93
Jun 03, 2009	94.41	95.90	96.21	94.31	18.21M	-2.02
Jun 02, 2009	96.36	96.19	96.97	96.10	14.54M	0.66
Jun 01, 2009	95.73	96.47	96.76	95.63	17.92M	-0.49
May 29, 2009	96.20	95.70	96.35	95.58	18.14M	2.08
May 28, 2009	94.24	94.14	94.83	93.80	14.97M	0.85
May 27, 2009	93.45	93.73	94.28	93.10	13.71M	-0.33
May 26, 2009	93.76	92.95	93.84	92.85	12.36M	-0.41
May 22, 2009	94.15	94.25	94.42	93.80	15.41M	0.32
May 21, 2009	93.85	92.35	93.86	91.93	21.83M	1.73
May 20, 2009	92.25	91.54	92.44	91.52	18.30M	1.42
May 19, 2009	90.96	90.64	91.35	90.57	9.63M	0.66
May 18, 2009	90.36	91.53	91.57	90.14	17.35M	-1.30
May 15, 2009	91.55	91.15	91.81	91.10	11.71M	0.57
May 14, 2009	91.03	90.90	91.26	90.70	8.03M	-0.07
May 13, 2009	91.09	90.44	91.50	90.31	17.45M	0.43
May 12, 2009	90.70	90.40	90.84	89.95	15.76M	1.13
May 11, 2009	89.69	89.64	90.01	89.50	12.21M	-0.32
May 08, 2009	89.98	89.71	90.09	88.91	10.94M	0.60
